node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,826.2,1.06553,0.452761,0
1,826.2,1.06553,0.452761,0
2,826.2,1.06553,0.452761,0
3,826.2,1.06553,0.452761,0
4,826.2,1.06553,0.452761,0
5,826.2,1.06553,0.452761,0
6,826.2,1.06553,0.452761,0
7,826.2,1.06553,0.452761,0
8,826.2,1.06553,0.452761,0
9,826.2,1.06553,0.452761,0
10,826.2,1.06553,0.452761,0
11,826.2,1.06553,0.452761,0
12,826.2,1.06553,0.452761,0
13,826.2,1.06553,0.452761,0
14,826.2,1.06553,0.452761,0
15,826.2,1.06553,0.452761,0
16,826.2,1.06553,0.452761,0
17,826.2,1.06553,0.452761,0
18,826.2,1.06553,0.452761,0
19,826.2,1.06553,0.452761,0
20,826.2,1.06553,0.452761,0
21,826.2,1.06553,0.452761,0
22,826.2,1.06553,0.452761,0
23,826.2,1.06553,0.452761,0
24,826.2,1.06553,0.452761,0
25,826.2,1.06553,0.452761,0
26,826.2,1.06553,0.452761,0
27,826.2,1.06553,0.452761,0
28,826.2,1.06553,0.452761,0
29,826.2,1.06553,0.452761,0
30,826.2,1.06553,0.452761,0
31,826.2,1.06553,0.452761,0
